region,timePeriod,R
0,0,0.0
0,1,0.0
0,2,17.275781247764826
0,3,21.594726559706032
0,4,22.674462887691334
0,5,22.94439696968766
0,6,23.01188049018674
0,7,23.02875137031151
0,8,23.032969090342704
0,9,23.0340235203505
0,10,23.03428712561115
0,11,23.03435302692631
0,12,23.034369502255103
0,13,23.0343736210873
0,14,23.03437465079535
0,15,23.034374908222365
0,16,23.03437497257912
0,17,23.034374988668308
0,18,23.034374988668308
0,19,23.034374988668308
0,20,23.034374988668308
0,21,23.034374988668308
0,22,23.034374988668308
0,23,23.034374988668308
0,24,23.034374988668308
0,25,23.034374988668308
0,26,23.034374988668308
0,27,23.034374988668308
0,28,23.034374988668308
0,29,23.034374988668308
0,30,23.034374988668308
0,31,23.034374988668308
0,32,23.034374988668308
0,33,23.034374988668308
0,34,23.034374988668308
0,35,23.034374988668308
0,36,23.034374988668308
0,37,23.034374988668308
0,38,23.034374988668308
0,39,23.034374988668308
0,40,23.034374988668308
0,41,23.034374988668308
0,42,23.034374988668308
0,43,23.034374988668308
0,44,23.034374988668308
0,45,23.034374988668308
0,46,23.034374988668308
0,47,23.034374988668308
0,48,23.034374988668308
0,49,23.034374988668308
0,50,23.034374988668308
0,51,23.034374988668308
0,52,23.034374988668308
1,0,0.0
1,1,0.0
1,2,2.7021093615330756
1,3,3.3776367019163445
1,4,3.5465185370121617
1,5,3.588738995786116
1,6,3.5992941104796046
1,7,3.6019328891529767
1,8,3.6025925838210267
1,9,3.602757507488039
1,10,3.6027987384047924
1,11,3.6028090461339803
1,12,3.6028116230662772
1,13,3.6028122672993517
1,14,3.60281242835762
1,15,3.6028124686221874
1,16,3.6028124686221874
1,17,3.6028124686221874
1,18,3.6028124686221874
1,19,3.6028124686221874
1,20,3.6028124686221874
1,21,3.6028124686221874
1,22,3.6028124686221874
1,23,3.6028124686221874
1,24,3.6028124686221874
1,25,3.6028124686221874
1,26,3.6028124686221874
1,27,3.6028124686221874
1,28,3.6028124686221874
1,29,3.6028124686221874
1,30,3.6028124686221874
1,31,3.6028124686221874
1,32,3.6028124686221874
1,33,3.6028124686221874
1,34,3.6028124686221874
1,35,3.6028124686221874
1,36,3.6028124686221874
1,37,3.6028124686221874
1,38,3.6028124686221874
1,39,3.6028124686221874
1,40,3.6028124686221874
1,41,3.6028124686221874
1,42,3.6028124686221874
1,43,3.6028124686221874
1,44,3.6028124686221874
1,45,3.6028124686221874
1,46,3.6028124686221874
1,47,3.6028124686221874
1,48,3.6028124686221874
1,49,3.6028124686221874
1,50,3.6028124686221874
1,51,3.6028124686221874
1,52,3.6028124686221874
2,0,0.0
2,1,0.0
2,2,4.932562496513128
2,3,6.16570312064141
2,4,6.473988276673481
2,5,6.5510595656814985
2,6,6.570327387933503
2,7,6.575144343496504
2,8,6.576348582387254
2,9,6.576649642109942
2,10,6.5767249070392335
2,11,6.576743723271557
2,12,6.576748427329638
2,13,6.576749603344158
2,14,6.5767498973477885
2,15,6.576749970848696
2,16,6.576749970848696
2,17,6.576749970848696
2,18,6.576749970848696
2,19,6.576749970848696
2,20,6.576749970848696
2,21,6.576749970848696
2,22,6.576749970848696
2,23,6.576749970848696
2,24,6.576749970848696
2,25,6.576749970848696
2,26,6.576749970848696
2,27,6.576749970848696
2,28,6.576749970848696
2,29,6.576749970848696
2,30,6.576749970848696
2,31,6.576749970848696
2,32,6.576749970848696
2,33,6.576749970848696
2,34,6.576749970848696
2,35,6.576749970848696
2,36,6.576749970848696
2,37,6.576749970848696
2,38,6.576749970848696
2,39,6.576749970848696
2,40,6.576749970848696
2,41,6.576749970848696
2,42,6.576749970848696
2,43,6.576749970848696
2,44,6.576749970848696
2,45,6.576749970848696
2,46,6.576749970848696
2,47,6.576749970848696
2,48,6.576749970848696
2,49,6.576749970848696
2,50,6.576749970848696
2,51,6.576749970848696
2,52,6.576749970848696
3,0,0.0
3,1,0.0
3,2,1.3875000005134859
3,3,1.7343750006418572
3,4,1.8210937506739502
3,5,1.8427734381819734
3,6,1.8481933600589793
3,7,1.8495483405282307
3,8,1.8498870856455436
3,9,1.8499717719248718
3,10,1.8499929434947038
3,11,1.8499982363871619
3,12,1.8499995596102763
3,13,1.849999890416055
3,14,1.849999890416055
3,15,1.849999890416055
3,16,1.849999890416055
3,17,1.849999890416055
3,18,1.849999890416055
3,19,1.849999890416055
3,20,1.849999890416055
3,21,1.849999890416055
3,22,1.849999890416055
3,23,1.849999890416055
3,24,1.849999890416055
3,25,1.849999890416055
3,26,1.849999890416055
3,27,1.849999890416055
3,28,1.849999890416055
3,29,1.849999890416055
3,30,1.849999890416055
3,31,1.849999890416055
3,32,1.849999890416055
3,33,1.849999890416055
3,34,1.849999890416055
3,35,1.849999890416055
3,36,1.849999890416055
3,37,1.849999890416055
3,38,1.849999890416055
3,39,1.849999890416055
3,40,1.849999890416055
3,41,1.849999890416055
3,42,1.849999890416055
3,43,1.849999890416055
3,44,1.849999890416055
3,45,1.849999890416055
3,46,1.849999890416055
3,47,1.849999890416055
3,48,1.849999890416055
3,49,1.849999890416055
3,50,1.849999890416055
3,51,1.849999890416055
3,52,1.849999890416055
4,0,0.0
4,1,0.0
4,2,14.495624996256083
4,3,18.119531245320104
4,4,19.02550780758611
4,5,19.25200194815261
4,6,19.308625483294236
4,7,19.322781367079642
4,8,19.326320338025994
4,9,19.32720508076258
4,10,19.327426266445354
4,11,19.327481562866048
4,12,19.327495386971222
4,13,19.327498842997514
4,14,19.327499707004087
4,15,19.327499923005732
4,16,19.32749997700614
4,17,19.327499990506244
4,18,19.327499990506244
4,19,19.327499990506244
4,20,19.327499990506244
4,21,19.327499990506244
4,22,19.327499990506244
4,23,19.327499990506244
4,24,19.327499990506244
4,25,19.327499990506244
4,26,19.327499990506244
4,27,19.327499990506244
4,28,19.327499990506244
4,29,19.327499990506244
4,30,19.327499990506244
4,31,19.327499990506244
4,32,19.327499990506244
4,33,19.327499990506244
4,34,19.327499990506244
4,35,19.327499990506244
4,36,19.327499990506244
4,37,19.327499990506244
4,38,19.327499990506244
4,39,19.327499990506244
4,40,19.327499990506244
4,41,19.327499990506244
4,42,19.327499990506244
4,43,19.327499990506244
4,44,19.327499990506244
4,45,19.327499990506244
4,46,19.327499990506244
4,47,19.327499990506244
4,48,19.327499990506244
4,49,19.327499990506244
4,50,19.327499990506244
4,51,19.327499990506244
4,52,19.327499990506244
5,0,0.0
5,1,0.0
5,2,47.6351718736114
5,3,59.54396484201425
5,4,62.52116308411496
5,5,63.26546264464014
5,6,63.45153753477143
5,7,63.498056257304256
5,8,63.50968593793746
5,9,63.512593358095764
5,10,63.51332021312991
5,11,63.51350192688844
5,12,63.51354735532807
5,13,63.513558712437984
5,14,63.51356155171546
5,15,63.51356226153483
5,16,63.51356243898967
5,17,63.51356248335338
5,18,63.51356248335338
5,19,63.51356248335338
5,20,63.51356248335338
5,21,63.51356248335338
5,22,63.51356248335338
5,23,63.51356248335338
5,24,63.51356248335338
5,25,63.51356248335338
5,26,63.51356248335338
5,27,63.51356248335338
5,28,63.51356248335338
5,29,63.51356248335338
5,30,63.51356248335338
5,31,63.51356248335338
5,32,63.51356248335338
5,33,63.51356248335338
5,34,63.51356248335338
5,35,63.51356248335338
5,36,63.51356248335338
5,37,63.51356248335338
5,38,63.51356248335338
5,39,63.51356248335338
5,40,63.51356248335338
5,41,63.51356248335338
5,42,63.51356248335338
5,43,63.51356248335338
5,44,63.51356248335338
5,45,63.51356248335338
5,46,63.51356248335338
5,47,63.51356248335338
5,48,63.51356248335338
5,49,63.51356248335338
5,50,63.51356248335338
5,51,63.51356248335338
5,52,63.51356248335338
6,0,0.0
6,1,0.0
6,2,1.057500000864743
6,3,1.3218750010809288
6,4,1.3879687511349752
6,5,1.404492188648487
6,6,1.4086230480268649
6,7,1.4096557628714594
6,8,1.409913941582608
6,9,1.4099784862603952
6,10,1.409994622429842
6,11,1.4099986564722038
6,12,1.4099996649827942
6,13,1.4099999171104418
6,14,1.4099999171104418
6,15,1.4099999171104418
6,16,1.4099999171104418
6,17,1.4099999171104418
6,18,1.4099999171104418
6,19,1.4099999171104418
6,20,1.4099999171104418
6,21,1.4099999171104418
6,22,1.4099999171104418
6,23,1.4099999171104418
6,24,1.4099999171104418
6,25,1.4099999171104418
6,26,1.4099999171104418
6,27,1.4099999171104418
6,28,1.4099999171104418
6,29,1.4099999171104418
6,30,1.4099999171104418
6,31,1.4099999171104418
6,32,1.4099999171104418
6,33,1.4099999171104418
6,34,1.4099999171104418
6,35,1.4099999171104418
6,36,1.4099999171104418
6,37,1.4099999171104418
6,38,1.4099999171104418
6,39,1.4099999171104418
6,40,1.4099999171104418
6,41,1.4099999171104418
6,42,1.4099999171104418
6,43,1.4099999171104418
6,44,1.4099999171104418
6,45,1.4099999171104418
6,46,1.4099999171104418
6,47,1.4099999171104418
6,48,1.4099999171104418
6,49,1.4099999171104418
6,50,1.4099999171104418
6,51,1.4099999171104418
6,52,1.4099999171104418
7,0,0.0
7,1,0.0
7,2,4.667624994646758
7,3,5.834531243308447
7,4,6.12625780547387
7,5,6.199189446015225
7,6,6.217422356150564
7,7,6.221980583684399
7,8,6.223120140567858
7,9,6.223405029788722
7,10,6.223476252093938
7,11,6.223494057670242
7,12,6.223498509064319
7,13,6.223499621912838
7,14,6.223499900124968
7,15,6.2234999696780005
7,16,6.2234999696780005
7,17,6.2234999696780005
7,18,6.2234999696780005
7,19,6.2234999696780005
7,20,6.2234999696780005
7,21,6.2234999696780005
7,22,6.2234999696780005
7,23,6.2234999696780005
7,24,6.2234999696780005
7,25,6.2234999696780005
7,26,6.2234999696780005
7,27,6.2234999696780005
7,28,6.2234999696780005
7,29,6.2234999696780005
7,30,6.2234999696780005
7,31,6.2234999696780005
7,32,6.2234999696780005
7,33,6.2234999696780005
7,34,6.2234999696780005
7,35,6.2234999696780005
7,36,6.2234999696780005
7,37,6.2234999696780005
7,38,6.2234999696780005
7,39,6.2234999696780005
7,40,6.2234999696780005
7,41,6.2234999696780005
7,42,6.2234999696780005
7,43,6.2234999696780005
7,44,6.2234999696780005
7,45,6.2234999696780005
7,46,6.2234999696780005
7,47,6.2234999696780005
7,48,6.2234999696780005
7,49,6.2234999696780005
7,50,6.2234999696780005
7,51,6.2234999696780005
7,52,6.2234999696780005
8,0,0.0
8,1,0.0
8,2,2.5413749967701733
8,3,3.1767187459627166
8,4,3.3355546832608525
8,5,3.3752636675853864
8,6,3.38519091366652
8,7,3.3876727251868033
8,8,3.3882931780665944
8,9,3.388448291286542
8,10,3.388487069591529
8,11,3.3884967641677757
8,12,3.3884991878118376
8,13,3.388499793722853
8,14,3.388499945200607
8,15,3.3884999830700453
8,16,3.3884999830700453
8,17,3.3884999830700453
8,18,3.3884999830700453
8,19,3.3884999830700453
8,20,3.3884999830700453
8,21,3.3884999830700453
8,22,3.3884999830700453
8,23,3.3884999830700453
8,24,3.3884999830700453
8,25,3.3884999830700453
8,26,3.3884999830700453
8,27,3.3884999830700453
8,28,3.3884999830700453
8,29,3.3884999830700453
8,30,3.3884999830700453
8,31,3.3884999830700453
8,32,3.3884999830700453
8,33,3.3884999830700453
8,34,3.3884999830700453
8,35,3.3884999830700453
8,36,3.3884999830700453
8,37,3.3884999830700453
8,38,3.3884999830700453
8,39,3.3884999830700453
8,40,3.3884999830700453
8,41,3.3884999830700453
8,42,3.3884999830700453
8,43,3.3884999830700453
8,44,3.3884999830700453
8,45,3.3884999830700453
8,46,3.3884999830700453
8,47,3.3884999830700453
8,48,3.3884999830700453
8,49,3.3884999830700453
8,50,3.3884999830700453
8,51,3.3884999830700453
8,52,3.3884999830700453
9,0,0.0
9,1,0.0
9,2,5.448515617288649
9,3,6.810644521610811
9,4,7.151176747691352
9,5,7.236309804211487
9,6,7.257593068341521
9,7,7.262913884374029
9,8,7.264244088382156
9,9,7.264576639384188
9,10,7.264659777133225
9,11,7.264680561570485
9,12,7.2646857576798
9,13,7.264687056707128
9,14,7.26468738146396
9,15,7.264687462653169
9,16,7.264687462653169
9,17,7.264687462653169
9,18,7.264687462653169
9,19,7.264687462653169
9,20,7.264687462653169
9,21,7.264687462653169
9,22,7.264687462653169
9,23,7.264687462653169
9,24,7.264687462653169
9,25,7.264687462653169
9,26,7.264687462653169
9,27,7.264687462653169
9,28,7.264687462653169
9,29,7.264687462653169
9,30,7.264687462653169
9,31,7.264687462653169
9,32,7.264687462653169
9,33,7.264687462653169
9,34,7.264687462653169
9,35,7.264687462653169
9,36,7.264687462653169
9,37,7.264687462653169
9,38,7.264687462653169
9,39,7.264687462653169
9,40,7.264687462653169
9,41,7.264687462653169
9,42,7.264687462653169
9,43,7.264687462653169
9,44,7.264687462653169
9,45,7.264687462653169
9,46,7.264687462653169
9,47,7.264687462653169
9,48,7.264687462653169
9,49,7.264687462653169
9,50,7.264687462653169
9,51,7.264687462653169
9,52,7.264687462653169
10,0,0.0
10,1,0.0
10,2,8.34764062310569
10,3,10.434550778882112
10,4,10.956278317826218
10,5,11.086710202562244
10,6,11.119318173746251
10,7,11.127470166542253
10,8,11.129508164741253
10,9,11.130017664291003
10,10,11.130145039176476
10,11,11.130176882897846
10,12,11.130184843828188
10,13,11.130186834060773
10,14,11.130187331618918
10,15,11.130187456008455
10,16,11.130187456008455
10,17,11.130187456008455
10,18,11.130187456008455
10,19,11.130187456008455
10,20,11.130187456008455
10,21,11.130187456008455
10,22,11.130187456008455
10,23,11.130187456008455
10,24,11.130187456008455
10,25,11.130187456008455
10,26,11.130187456008455
10,27,11.130187456008455
10,28,11.130187456008455
10,29,11.130187456008455
10,30,11.130187456008455
10,31,11.130187456008455
10,32,11.130187456008455
10,33,11.130187456008455
10,34,11.130187456008455
10,35,11.130187456008455
10,36,11.130187456008455
10,37,11.130187456008455
10,38,11.130187456008455
10,39,11.130187456008455
10,40,11.130187456008455
10,41,11.130187456008455
10,42,11.130187456008455
10,43,11.130187456008455
10,44,11.130187456008455
10,45,11.130187456008455
10,46,11.130187456008455
10,47,11.130187456008455
10,48,11.130187456008455
10,49,11.130187456008455
10,50,11.130187456008455
10,51,11.130187456008455
10,52,11.130187456008455
11,0,0.0
11,1,0.0
11,2,1.008281241171062
11,3,1.2603515514638275
11,4,1.3233691290370189
11,5,1.3391235234303167
11,6,1.3430621220286412
11,7,1.3440467716782223
11,8,1.344292934090523
11,9,1.3443544746935983
11,10,1.344369859844367
11,11,1.3443737061320593
11,12,1.3443746677039823
11,13,1.3443749080969631
11,14,1.3443749080969631
11,15,1.3443749080969631
11,16,1.3443749080969631
11,17,1.3443749080969631
11,18,1.3443749080969631
11,19,1.3443749080969631
11,20,1.3443749080969631
11,21,1.3443749080969631
11,22,1.3443749080969631
11,23,1.3443749080969631
11,24,1.3443749080969631
11,25,1.3443749080969631
11,26,1.3443749080969631
11,27,1.3443749080969631
11,28,1.3443749080969631
11,29,1.3443749080969631
11,30,1.3443749080969631
11,31,1.3443749080969631
11,32,1.3443749080969631
11,33,1.3443749080969631
11,34,1.3443749080969631
11,35,1.3443749080969631
11,36,1.3443749080969631
11,37,1.3443749080969631
11,38,1.3443749080969631
11,39,1.3443749080969631
11,40,1.3443749080969631
11,41,1.3443749080969631
11,42,1.3443749080969631
11,43,1.3443749080969631
11,44,1.3443749080969631
11,45,1.3443749080969631
11,46,1.3443749080969631
11,47,1.3443749080969631
11,48,1.3443749080969631
11,49,1.3443749080969631
11,50,1.3443749080969631
11,51,1.3443749080969631
11,52,1.3443749080969631
12,0,0.0
12,1,0.0
12,2,9.1725
12,3,11.465625
12,4,12.03890625
12,5,12.1822265625
12,6,12.218056640625
12,7,12.22701416015625
12,8,12.229253540039062
12,9,12.229813385009765
12,10,12.22995334625244
12,11,12.229988336563109
12,12,12.229997084140775
12,13,12.229999271035192
12,14,12.229999817758797
12,15,12.229999954439696
12,16,12.229999954439696
12,17,12.229999954439696
12,18,12.229999954439696
12,19,12.229999954439696
12,20,12.229999954439696
12,21,12.229999954439696
12,22,12.229999954439696
12,23,12.229999954439696
12,24,12.229999954439696
12,25,12.229999954439696
12,26,12.229999954439696
12,27,12.229999954439696
12,28,12.229999954439696
12,29,12.229999954439696
12,30,12.229999954439696
12,31,12.229999954439696
12,32,12.229999954439696
12,33,12.229999954439696
12,34,12.229999954439696
12,35,12.229999954439696
12,36,12.229999954439696
12,37,12.229999954439696
12,38,12.229999954439696
12,39,12.229999954439696
12,40,12.229999954439696
12,41,12.229999954439696
12,42,12.229999954439696
12,43,12.229999954439696
12,44,12.229999954439696
12,45,12.229999954439696
12,46,12.229999954439696
12,47,12.229999954439696
12,48,12.229999954439696
12,49,12.229999954439696
12,50,12.229999954439696
12,51,12.229999954439696
12,52,12.229999954439696
13,0,0.0
13,1,0.0
13,2,0.004218749999999983
13,3,0.0052734374999999604
13,4,0.005537109374999934
13,5,0.005603027343749928
13,6,0.005619506835937426
13,7,0.005623626708984301
13,8,0.005623626708984301
13,9,0.005623626708984301
13,10,0.005623626708984301
13,11,0.005623626708984301
13,12,0.005623626708984301
13,13,0.005623626708984301
13,14,0.005623626708984301
13,15,0.005623626708984301
13,16,0.005623626708984301
13,17,0.005623626708984301
13,18,0.005623626708984301
13,19,0.005623626708984301
13,20,0.005623626708984301
13,21,0.005623626708984301
13,22,0.005623626708984301
13,23,0.005623626708984301
13,24,0.005623626708984301
13,25,0.005623626708984301
13,26,0.005623626708984301
13,27,0.005623626708984301
13,28,0.005623626708984301
13,29,0.005623626708984301
13,30,0.005623626708984301
13,31,0.005623626708984301
13,32,0.005623626708984301
13,33,0.005623626708984301
13,34,0.005623626708984301
13,35,0.005623626708984301
13,36,0.005623626708984301
13,37,0.005623626708984301
13,38,0.005623626708984301
13,39,0.005623626708984301
13,40,0.005623626708984301
13,41,0.005623626708984301
13,42,0.005623626708984301
13,43,0.005623626708984301
13,44,0.005623626708984301
13,45,0.005623626708984301
13,46,0.005623626708984301
13,47,0.005623626708984301
13,48,0.005623626708984301
13,49,0.005623626708984301
13,50,0.005623626708984301
13,51,0.005623626708984301
13,52,0.005623626708984301
14,0,0.0
14,1,0.0
14,2,34.68065624171868
14,3,43.35082030214835
14,4,45.51836131725577
14,5,46.06024657103262
14,6,46.195717884476835
14,7,46.22958571283789
14,8,46.23805266992815
14,9,46.24016940920072
14,10,46.24069859401886
14,11,46.24083089022339
14,12,46.240863964274524
14,13,46.24087223278731
14,14,46.240874299915504
14,15,46.240874816697556
14,16,46.24087494589307
14,17,46.24087497819195
14,18,46.24087497819195
14,19,46.24087497819195
14,20,46.24087497819195
14,21,46.24087497819195
14,22,46.24087497819195
14,23,46.24087497819195
14,24,46.24087497819195
14,25,46.24087497819195
14,26,46.24087497819195
14,27,46.24087497819195
14,28,46.24087497819195
14,29,46.24087497819195
14,30,46.24087497819195
14,31,46.24087497819195
14,32,46.24087497819195
14,33,46.24087497819195
14,34,46.24087497819195
14,35,46.24087497819195
14,36,46.24087497819195
14,37,46.24087497819195
14,38,46.24087497819195
14,39,46.24087497819195
14,40,46.24087497819195
14,41,46.24087497819195
14,42,46.24087497819195
14,43,46.24087497819195
14,44,46.24087497819195
14,45,46.24087497819195
14,46,46.24087497819195
14,47,46.24087497819195
14,48,46.24087497819195
14,49,46.24087497819195
14,50,46.24087497819195
14,51,46.24087497819195
14,52,46.24087497819195
15,0,0.0
15,1,0.0
15,2,11.985890623996966
15,3,14.982363279996207
15,4,15.731481443996017
15,5,15.91876098499597
15,6,15.965580870245958
15,7,15.977285841558455
15,8,15.98021208438658
15,9,15.98094364509361
15,10,15.98112653526741
15,11,15.981172257810861
15,12,15.981183688446723
15,13,15.98118654610569
15,14,15.98118726052043
15,15,15.981187439124117
15,16,15.981187439124117
15,17,15.981187439124117
15,18,15.981187439124117
15,19,15.981187439124117
15,20,15.981187439124117
15,21,15.981187439124117
15,22,15.981187439124117
15,23,15.981187439124117
15,24,15.981187439124117
15,25,15.981187439124117
15,26,15.981187439124117
15,27,15.981187439124117
15,28,15.981187439124117
15,29,15.981187439124117
15,30,15.981187439124117
15,31,15.981187439124117
15,32,15.981187439124117
15,33,15.981187439124117
15,34,15.981187439124117
15,35,15.981187439124117
15,36,15.981187439124117
15,37,15.981187439124117
15,38,15.981187439124117
15,39,15.981187439124117
15,40,15.981187439124117
15,41,15.981187439124117
15,42,15.981187439124117
15,43,15.981187439124117
15,44,15.981187439124117
15,45,15.981187439124117
15,46,15.981187439124117
15,47,15.981187439124117
15,48,15.981187439124117
15,49,15.981187439124117
15,50,15.981187439124117
15,51,15.981187439124117
15,52,15.981187439124117
16,0,0.0
16,1,0.0
16,2,0.8391093676909804
16,3,1.0488867096137255
16,4,1.1013310450944118
16,5,1.1144421289645834
16,6,1.1177198999321263
16,7,1.118539342674012
16,8,1.1187442033594035
16,9,1.1187954185307514
16,10,1.1188082223235885
16,11,1.1188114232717976
16,12,1.11881222350885
16,13,1.1188124235681132
16,14,1.1188124235681132
16,15,1.1188124235681132
16,16,1.1188124235681132
16,17,1.1188124235681132
16,18,1.1188124235681132
16,19,1.1188124235681132
16,20,1.1188124235681132
16,21,1.1188124235681132
16,22,1.1188124235681132
16,23,1.1188124235681132
16,24,1.1188124235681132
16,25,1.1188124235681132
16,26,1.1188124235681132
16,27,1.1188124235681132
16,28,1.1188124235681132
16,29,1.1188124235681132
16,30,1.1188124235681132
16,31,1.1188124235681132
16,32,1.1188124235681132
16,33,1.1188124235681132
16,34,1.1188124235681132
16,35,1.1188124235681132
16,36,1.1188124235681132
16,37,1.1188124235681132
16,38,1.1188124235681132
16,39,1.1188124235681132
16,40,1.1188124235681132
16,41,1.1188124235681132
16,42,1.1188124235681132
16,43,1.1188124235681132
16,44,1.1188124235681132
16,45,1.1188124235681132
16,46,1.1188124235681132
16,47,1.1188124235681132
16,48,1.1188124235681132
16,49,1.1188124235681132
16,50,1.1188124235681132
16,51,1.1188124235681132
16,52,1.1188124235681132
17,0,0.0
17,1,0.0
17,2,1.0500000004290737
17,3,1.312500000536342
17,4,1.3781250005631591
17,5,1.3945312505698635
17,6,1.3986328130715395
17,7,1.3996582036969585
